Roi,Source_Name,Cell_ID,Centroids_RAW_X,Centroids_RAW_Y,Centroids_RAW_Z,Centroids_TFOR_X,Centroids_TFOR_Y,Centroids_TFOR_Z,Longest_Extension,Major_Axis_Length,Major\Medium_Axis_Eccentricity,Major\Minor_Axis_Eccentricity,Medium_Axis_Length,Medium\Minor_Axis_Eccentricity,Minor_Axis_Length,Orientation_along_X,Orientation_along_Y,Orientation_along_Z,Roundness_(Smoothness),Sphericity,Surface_Area,Volume,X_Axis_Length,Y_Axis_Length,Y\X_Aspect_Ratio,Z_Axis_Length,Z\X_Aspect_Ratio,Z\Y_Aspect_Ratio,Roi Name
1441976,15999C80F3,54,104.15881365235985,39.884303153782675,13.117491033693108,-56.60879899688005,-3.667018466121384,0.9422409997456312,9.014393341559472,14.570015308638078,0.7075729560297888,0.7781787395056607,10.295759971289922,0.4583474868918959,9.150594263132808,-0.5817643439061772,-0.6159448577407604,-0.5311894016093789,0.8172189166696711,0.7980635613745681,398.14790369871696,417.0711303,10.142493147302806,12.473690169583454,1.2298445745463067,10.10651566684482,0.9964527971638256,0.8102266073185875,
1441977,15999C80F3,55,38.78436114277145,23.525838797240553,14.450343243851233,-124.01055586891168,-3.912429619624652,0.5709783217310545,9.588987676862887,16.442998849762617,0.8424645396218626,0.8984156046492778,8.858695189197983,0.5792951367314103,7.22088076754194,-0.6528868792793387,0.6936699276166289,0.3042379897140183,0.8247393141719956,0.7546792611034485,334.132731614169,312.1824239999999,11.426580195133765,10.836397613931695,0.94835002501856,10.350411343802607,0.9058188160452884,0.9551524143499238,
1441978,15999C80F3,56,26.651694291584988,29.809749132046946,15.643360454405894,-134.2801096746141,3.938076375300185,-4.013587561520817,9.040124643091163,14.839057792479608,0.7130559361259096,0.9175354098935996,10.403769477086763,0.8235937296469109,5.900811953846631,0.4608202342285887,0.34363040692061536,0.8182682049090511,0.8358637678365065,0.7470344197947614,339.0120538421771,297.34814069999993,9.916426303495427,10.227513497436645,1.0313708975814766,12.54738270349556,1.2653129584669782,1.2268263157648585,
1441979,15999C80F3,57,55.249843124309045,32.44231940179339,13.922880327969539,-105.8641151257808,-0.18666266188535371,-2.2073825828303413,7.8885980329132055,14.411549736075616,0.8322881017965653,0.8557109183926257,7.98894631637252,0.358696249768968,7.4573165919460305,0.4158433753142432,0.6611402242208616,0.624474091635871,0.8670366125738375,0.7914748861602171,311.499754182124,304.91627039999986,10.73546055477958,10.4902743692021,0.9771610929660284,11.11983920894516,1.035804579803933,1.0600141443003024,
1441980,15999C80F3,58,32.35651267339218,21.40952924337957,15.53616204287516,-130.78630487211404,-3.7740333068731786,1.593268125846059,9.829291759750298,15.45344870321636,0.7563257942884095,0.8501175305362659,10.109571176006305,0.5933455266924192,8.137677863464788,-0.05581910282115226,0.9486841739866048,0.31125964368609554,0.8171298623838071,0.797709265657351,354.51772358035896,371.26673999999986,9.186337366151688,14.731139639067681,1.603592275344314,10.909131395659658,1.1875387285313337,0.7405490452841899,
1441981,15999C80F3,59,55.95130373191165,39.41738728103579,14.339250489609402,-103.50028192765187,5.42402196537082,-5.707310245005092,9.743285696413844,16.940579767918347,0.6521525306066117,0.9259063380340176,12.842446448263983,0.8670061740893704,6.399357613523767,0.6028692853418377,-0.2926445677345282,-0.7422316227208949,0.8143861432196353,0.7322762307456767,492.68298757100024,430.3042379999998,12.197250115883405,8.458904531180996,0.6935091476205535,16.467508943128664,1.3501001280349638,1.94676614240373,
1441982,15999C80F3,60,21.4382655467995,27.022754527526573,16.71805314393017,-140.04091311868825,3.3216358810730995,-2.4213289847442105,11.222503188920527,17.313842078142713,0.7700333587623098,0.9291097880092176,11.046294020474386,0.8148820554222993,6.402728135679343,0.6721601377441292,0.258085060895755,0.6939689118182655,0.7944637084588759,0.7083517950026456,366.6157941317523,297.94272929999994,14.196445190464175,11.74793381639718,0.8275264447390202,12.722298719533255,0.8961608732923431,1.082939257095244,
1441983,15999C80F3,61,36.96599956172388,31.72492253469686,15.114479775383492,-123.79929596539554,3.2648634742329863,-3.8351904680222213,11.954429561869473,21.481285259385338,0.9111538530888308,0.9668652754895946,8.851714267960336,0.7849735169120953,5.483896517027388,-0.5684280310250727,0.31606343075310417,0.7596008697240523,0.7798478763777467,0.6250279156792291,333.4558007959318,256.3753679999999,15.41668740250627,10.033417408715264,0.6508153889845457,14.93282666021343,0.9686144805521464,1.4883091225968952,
1441984,15999C80F3,62,61.37979496831454,47.385305320049035,13.332226140935544,-96.27399532345991,10.121087279728858,-10.1445044446867,8.324464004401502,15.470975001778648,0.8874929751650179,0.9211318510543818,7.129353948076444,0.5352571645375691,6.022087958874925,-0.9612274581775984,0.2757560488267457,0.0006125201181557597,0.8814616336411154,0.7378459983674716,311.56121393280733,271.13708339999994,14.8407061984895,7.057969124573273,0.4755817567018233,7.294708899723954,0.4915338126204814,1.033542194783261,
1441985,15999C80F3,63,16.78028677247895,22.82975897272882,16.498896659298744,-145.57058512047527,0.7351201757316249,-0.9865218172107468,12.208377803899054,18.526815022280513,0.8192485691380452,0.9377966645079664,10.623990125669195,0.7958878384931072,6.432232055062097,0.7401863747594993,0.5003468601048134,0.4491961155259964,0.8002950811651744,0.7339554752252628,370.9965330678174,316.65588389999994,16.215457990675983,11.390803398490494,0.7024657215997411,10.519065876527623,0.6487060607585778,0.9234700581279109,
1441986,15999C80F3,64,45.69705617686484,25.177118343770037,15.24521104369168,-116.92723244212848,-3.3969747742607943,1.410458594497734,9.214631211025893,14.397159982560188,0.7454947590114249,0.7545984435414265,9.44722713350895,0.1753315538825853,9.595872529976148,0.5638385299544868,0.7778348052869447,0.2775952590066772,0.8239625947971976,0.7996313289266074,355.08894736662864,361.48880069999984,9.333157598893235,13.106415580347715,1.4042852530318275,10.564733430504301,1.1319570379650623,0.8060734352377386,
1441987,15999C80F3,65,50.71096632200733,28.541642416373985,14.634116101401224,-111.23180926805908,-2.0164765179499184,-0.16724024868598875,7.891836597323476,15.387918803084045,0.7551804838867151,0.8429325870246568,10.087041190068733,0.5712794612648828,8.27899568063204,0.22258242751532573,0.8357188003141505,0.5020270408681808,0.8567227962888166,0.8404259510851801,393.55060150189314,452.56853789999985,10.493753130685404,13.269768920735753,1.2645398415113116,9.421334009950296,0.8978040451895914,0.7099847831734454,
1441988,15999C80F3,66,29.018691078113818,33.45443322256341,17.411425251335547,-131.1460120979478,7.420605275138213,-4.262332159393321,10.449042111183637,17.730439069336914,0.6151248509688678,0.9369873630154624,13.979205047286543,0.8964658945318417,6.194363845072153,0.8090080643283537,-0.16625308187159593,-0.5637959423584802,0.7686959045454904,0.7299306885094456,450.4244637467419,333.90129419999994,16.44576629934606,8.094776368042924,0.492210348894767,15.953560438943164,0.9700709683304652,1.9708463475193272,
1441989,15999C80F3,67,112.29897731776865,40.80085104030118,14.357036089039097,-48.525455869209935,-3.690680870876016,2.7582257031794226,10.09176745046918,16.925856046556238,0.6865466249762948,0.8900617794513803,12.30654924875138,0.7790667053989946,7.715480793680978,0.3955104575838694,-0.41821572206661417,-0.8177206660945402,0.7551680099900288,0.7283537515858373,422.0065697144992,376.79828669999984,14.052017142146148,11.112496298971038,0.7908114676035641,13.133936779277933,0.9346655819174442,1.181906965448805,
1441990,15999C80F3,68,130.46666135216762,47.59706395387368,14.498690862785569,-29.261195764332054,-1.5489175221725568,2.0002998591480114,9.010538135187662,17.118336043072468,0.9007087459940035,0.9354555513555904,7.43660701544657,0.581433332823,6.050379225837167,-0.9546292104522236,0.29209668994635457,0.05798788040399179,0.8282044402832953,0.7103187102183505,299.2066847503316,247.25288069999996,16.75990923295344,7.701106486688082,0.4594957156179652,6.361801924527729,0.37958450944466415,0.8260893334645564,
1441991,15999C80F3,69,22.24791579761459,21.819285222288013,18.078824634756447,-140.55589653268586,-0.12099075820208327,1.7579579514819468,9.734257248590161,17.66485946823317,0.75347756187679,0.9276983315617432,11.614179138344689,0.8231485309499916,6.594834210029178,0.6861425243459912,0.6231228920308671,0.3754015153288532,0.8964627404917218,0.7610552466163912,497.12137580614024,581.1494930999999,14.642716160288785,13.609335657053402,0.9294269934673784,13.678336111875904,0.934139265020496,1.0050700825199166,
1441992,15999C80F3,70,100.36833733177616,36.439522544450384,16.64342821903754,-61.21424155542168,-3.615330502485777,5.120001693313532,7.268156573186929,13.474512715024446,0.8071914693092198,0.8534728542772947,7.953866090435213,0.4696549399831934,7.022071195297345,-0.7190344176504663,0.6904140842022014,-0.07948520975181753,0.7984684476000685,0.7368320341047296,266.30320286817704,214.47091709999995,11.072754752823307,10.571412979700174,0.954722940739268,7.793665644463227,0.7038596824765774,0.7372397293937021,
1441993,15999C80F3,71,118.85225738341728,43.07639741278367,15.193110049625485,-41.64006817093997,-2.5942146086548967,3.218452343042649,9.500065335879967,17.180292757957886,0.8173944149679411,0.9120913129196786,9.897196270824168,0.7024974382640717,7.043698713613567,0.919023491518874,-0.3147411354717611,-0.2373475082624737,0.8158388878245759,0.7483475676663114,429.2361343199822,377.84232809999986,15.92478725291209,9.947246637921987,0.6246392168349366,8.748882751301402,0.5493877319900482,0.8795280814640656,
1441994,15999C80F3,72,40.607754779362935,32.33582948770821,17.17579160929101,-120.17389196524073,4.300097226224003,-1.9196404787382129,9.954632962762485,18.393243163583925,0.8513953566796184,0.9506201653653988,9.647706595280805,0.8061644149439716,5.708466842181678,-0.6229302901461623,0.3506389799116175,0.6992926135638488,0.8387437513812382,0.7022585909007639,390.8888718664675,334.8961767,13.037692339375324,11.855795160819412,0.9093476707540912,13.712649454343724,1.0517696765193598,1.1566199709371476,
1441995,15999C80F3,73,62.11016047962983,29.062270823579674,16.909475666240915,-100.11175429776743,-2.3324886246664907,3.2436916381994645,9.761836592725787,16.232843561771382,0.7146115254081055,0.8120793291236857,11.355223527688176,0.5514486242720082,9.472628024299032,0.027617540140332787,-0.9433758567409816,-0.33057414356663745,0.8016084543490641,0.7414391311025794,510.14323559746117,515.0050226999998,11.099047808496225,16.388550858130234,1.476572688116988,10.383213358779008,0.9355048773490956,0.6335650692158652,
1441996,15999C80F3,74,30.747527011474208,17.85750542322045,20.26378736093189,-133.33414250195446,-3.4943229800216606,7.159814161961113,9.955047371430744,17.508048910627693,0.814972660040712,0.9083829637119082,10.145903971599402,0.6923598075020351,7.320801578896122,-0.0150298830619986,0.9831132499831596,0.18237993399135746,0.8166598387136164,0.7357781854004879,410.7056014486605,402.72375419999986,8.064560507671217,16.23676025199991,2.013347191896581,11.915669192275413,1.4775348490399347,0.7338698735055681,
1441997,15999C80F3,75,40.55764804858961,28.27600328354146,18.701085652795264,-121.2490495616766,2.0108158197208352,1.603773802370723,8.848094117837663,14.622087758053816,0.6715931855909126,0.8724827866968211,10.83379870894527,0.7516950399528783,7.145007841610282,0.10552751944290403,-0.5745292743413043,-0.8116526692896917,0.7877089026468835,0.7806231202069134,313.3521539901451,275.18684039999994,10.908256544747786,11.48924482793976,1.053261332900326,11.79281145704459,1.0810904023634011,1.026421808713364,
1441998,15999C80F3,76,52.70114778301775,24.80101303410195,18.780962805412713,-110.32011711145987,-2.879877918910614,5.626965774769856,8.862637016677319,16.303544274441204,0.7772314250092793,0.8496519285267629,10.258431964528157,0.5455191772308731,8.597574799021059,-0.5636801043356839,-0.7726774614849254,-0.29194910599165,0.8723745547031221,0.7820026036490294,493.9192620325052,592.6737437999999,12.642523222530427,14.618118083792567,1.1562658676981032,9.703421687064267,0.7675225519674471,0.6637941786653555,
1441999,15999C80F3,77,92.15195388689828,33.87915189281819,18.093317174197928,-69.84178232980324,-3.287912581688213,6.3947449854406475,6.789438708085744,10.767399397165429,0.3394711917528864,0.7570046101025925,10.127993019355127,0.7193372921670391,7.03552143206236,-0.8538741707258221,-0.4939132185174082,-0.1641603884652591,0.8220527288245837,0.8102431744073707,290.9241574759433,255.44603069999997,11.127615853239265,10.773127969928915,0.9681434111326592,6.773090281009319,0.6086739846467348,0.6287022951843771,
1442000,15999C80F3,78,26.398132133420035,17.46088431581423,18.88588516663669,-137.61168881270711,-3.82993230687841,5.558838676758207,9.599140149459997,15.147223369259484,0.7562469982261317,0.8706299810554383,9.91061975318434,0.6593109397967081,7.4515015475733515,0.46090582002881497,0.8820218110362198,-0.0979966832089347,0.8246040801452471,0.7988135465882339,348.6521925077056,338.41454939999994,9.828413322227052,14.383638129872955,1.4634750959592044,9.435041875325174,0.959976098480488,0.6559565660741851,
1442001,15999C80F3,79,39.52445906485828,21.918916781203805,18.322889383055422,-123.78541848973637,-3.0306122175492334,4.730096994005401,7.783611531788762,14.745119336923034,0.8962293131176632,0.9388918461442136,6.540802946911883,0.6307727403142023,5.0754513073547365,-0.008555200333222445,0.9900435003029904,0.14050151620200055,0.8557042121724133,0.6814121939692045,235.07535256574573,180.5348898,6.751502357292863,14.211475444324448,2.1049352710324456,6.743311726435045,0.9987868432203136,0.4744976517640946,
1442002,15999C80F3,80,123.64424073755941,43.374004237530784,16.24427933344786,-36.94879347746069,-2.609288239023842,4.68417594855341,10.663741229397722,16.342263096424936,0.802503713774111,0.9137350600291568,9.750564259716818,0.7322930303308456,6.640033445058059,0.6036189810969321,-0.3953776290916785,-0.6923298751847593,0.7703641987309395,0.7011527259677737,307.45318656782024,245.27482019999997,13.701733582101538,8.775875425614387,0.6404938012426574,12.033888637918439,0.8782748960787129,1.3712465200673658,
1442003,15999C80F3,81,43.49207907328129,21.92228312407813,19.49102061373529,-119.968082900422,-3.059044555176992,6.321854210519164,7.643547069084426,13.948059318070936,0.8653003448898356,0.913004846614342,6.9915169165882896,0.5810656505079319,5.690092806973988,-0.08761809094242255,0.9784168383774184,-0.18714582688145154,0.843337900102397,0.7166705732247547,245.99359763722885,195.20999189999995,6.186356354521124,13.959677323467679,2.2565265438137336,6.288660453498349,1.0165370523640236,0.4504875225823775,
1442004,15999C80F3,82,17.59042584913572,26.874845481592907,20.302000951804107,-143.90252144353428,6.014036983109888,-0.07369469346678059,9.75298753194926,18.211846263699485,0.7034088057467299,0.9595044678668088,12.944716572586069,0.9181155450635264,5.1301570410595945,-0.8375737839065789,-0.5445832069751577,-0.043580812212121206,0.7933323703907409,0.7263184851410408,440.6967219644616,351.69915689999993,17.143597652778112,9.000515855393596,0.5250074131280762,12.263373770253814,0.7153325701310157,1.3625189897204544,
1442005,15999C80F3,83,13.5103400513541,19.077324475558356,20.726883690228192,-149.76453841356698,0.8637692609080307,4.01781587488261,8.95732588773393,15.120805411787762,0.7112968878050152,0.7562692366256245,10.628288572535483,0.3654964906964704,9.892946169882373,0.7870799513039084,0.5638569777578075,0.25014087808526736,0.7813828383112639,0.777784291468145,404.59934028463937,386.54813519999993,11.811523090024565,13.348488501325262,1.1301242354255518,9.44278304706888,0.7994551570613101,0.7074046657890429,
1442006,15999C80F3,84,18.56493446593422,16.909786205202007,21.649108427814244,-145.41413187686857,-1.2160647844777888,6.8188690027410255,8.281005198330867,14.664045048781473,0.6969455571766792,0.8569270994900284,10.515939244337368,0.6952618020587747,7.558400565553466,0.5946012480359785,0.8027599238285049,-0.0450095604167565,0.8110104164225277,0.7779036577339195,357.69422329980864,333.44950049999994,9.982088747187222,14.038279439962974,1.4063468874606753,11.049787749160064,1.1069614816111208,0.7871183784605732,
1442007,15999C80F3,85,60.092434624459294,24.8061035194652,20.731470581006686,-103.20313341212432,-3.0666814077473523,8.410717765898264,8.285062464810716,14.488441747557886,0.7459873100114337,0.8522816206241504,9.64872496906745,0.6189159715043997,7.578660541904387,-0.0966132003971602,0.8426645720563365,-0.5297002062583415,0.7972519608853768,0.7297813643206317,328.0459758497289,285.73961759999986,7.835822216725376,14.393292973034336,1.836858031606715,9.423526781238408,1.2026213102594536,0.6547165265720133,
1442008,15999C80F3,86,6.325859163346612,21.896490793966986,22.865714641434263,-156.10265101916642,5.646135451588004,2.9707416579264336,7.596327674352818,13.607009263266425,0.7100802957088886,0.9319231720095305,9.58097701758268,0.8571615090284341,4.934660308406514,-0.9346252748063184,-0.041913811075782056,0.3531555296669124,0.922864862923234,0.7884519491565813,316.9488111932129,329.03690399999994,13.461217524541835,6.635614064191102,0.4929430827555808,9.092508213645694,0.6754595709540148,1.370258747071074,
1442009,15999C80F3,87,36.47290820171839,21.33584363642454,21.930573048386286,-126.98123266116707,-0.8112501173685356,7.473912228592455,8.596062724050917,15.181195226096847,0.8133475441013828,0.8484164535875047,8.832087108310189,0.4149429831560109,8.035851634973529,0.4228604083325306,-0.88809704565494,-0.18020186614964012,0.8645253918558745,0.7786076433349741,405.972098814932,419.30434889999987,9.011060465626826,14.91577615207018,1.6552742275969856,8.212635752734545,0.9113950332551962,0.5506006304334825,
1442010,15999C80F3,88,5.752314345088931,18.417204724650077,21.60382999205428,-157.47083819064795,2.266933073627868,3.828525565222172,7.151887304932063,12.891955971247961,0.7518141693898616,0.9255448780027076,8.500634094977089,0.8186887155735856,4.881383467587077,0.7310003071353421,0.11199841785872264,-0.6731232467870787,0.8037851259681784,0.7607522946964986,217.65397006009442,153.19785959999996,11.210997940957155,5.885964547836752,0.5250170037346584,9.411524804063577,0.8394903695129973,1.5989774874744294,
1442011,15999C80F3,89,69.30550337345889,26.94286530433938,22.03953742355111,-93.784767368716,-2.2836068357705193,9.766667931189225,8.419075015986703,13.905539623000426,0.8588591246126317,0.8701100748039292,7.122582512034263,0.27229432316112184,6.853448682436572,-0.4548794774154768,0.7105142787741631,-0.5368930253637624,0.7977265838875693,0.7366359961733809,245.6743696711094,192.90888719999995,9.403069318170694,11.746764545671027,1.2492478942988676,8.893700914911095,0.9458295598996294,0.7571191948500103,
1442012,15999C80F3,90,125.46472694449609,48.43568134224664,22.02627832361405,-34.10621231919187,4.452783822464923,6.7849205835171675,13.326115848116462,25.284931156986765,0.4774332967309294,0.9467319695392444,22.2170597883907,0.9304221687490628,8.142320172670296,0.9837476291641436,0.06678301133896583,0.16667522764474155,0.8092672258024167,0.7361476982580726,1066.7932386299424,1283.7355145999998,23.493540111555376,9.165351198044494,0.3901221848441856,22.091609360458442,0.9403269688416436,2.4103396458143216,
1442013,15999C80F3,91,12.736418654318829,15.794235535630447,23.272904795220427,-151.37976756898362,-0.08133258300947332,7.806967239429486,7.238161818747897,12.69974877000417,0.4949721273530195,0.8039218462593587,11.034924124868784,0.7290486859075506,7.55298449624323,-0.5814507920053531,-0.31928089619251954,-0.7483145634042206,0.7566712481438929,0.7717797085642066,335.75939384831827,254.28962609999996,10.172225729991766,11.26146792080875,1.1070800255253344,10.480419437763064,1.0302975686886913,0.930644167479936,
1442014,15999C80F3,92,15.03444934306157,26.57954258456936,23.597692247985435,-146.53964577048382,8.186370380336694,2.336355869451541,6.5967140955335495,10.69096839934796,0.4100453784095974,0.915303552628406,9.750859402583878,0.8972137935744603,4.305944719619758,0.97215497580577,0.21533610746895165,0.09243951447407432,0.8386915972864035,0.7638793421806982,235.9267929571353,165.87383309999996,10.860080328821228,5.238927775239989,0.4824023042754631,10.059162226467887,0.9262511806447872,1.9200803404866735,
1442015,15999C80F3,93,23.481397601951894,15.920379714186124,23.471427500871386,-140.9351705408925,-1.8128765838554008,9.656844126534057,8.310184598072038,14.663898624803831,0.7382107684106731,0.8603382143573672,9.891828013752217,0.6550018164829724,7.4745353196147715,0.5342919467464844,0.7934051992599076,-0.2916167097907766,0.8133615644702424,0.7644747718377805,371.923532360233,335.80210499999987,10.593624793977911,13.8870031124779,1.3108830435803385,7.732262999987559,0.7298977592998263,0.5567985358223103,
1442016,15999C80F3,94,36.5107356352846,18.086608308605346,24.17121919579809,-127.79304864356146,-2.05674582234794,11.13029726682308,9.162010925573679,15.56453017274317,0.7633482831143408,0.8744186549303109,10.054486495827579,0.6602391655913611,7.551476580068706,-0.4522700177781132,0.8447666126666015,-0.2860440545489125,0.7773026322052043,0.7162038096460202,370.88167756240995,295.04235419999986,9.509629498913439,14.154751722270156,1.4884651104322686,9.187950218126758,0.966173310871529,0.6491071265962964,
1442017,15999C80F3,95,57.520950067668636,21.781726191324168,23.433274271671767,-106.50267520088016,-3.3904273360181163,11.884526452320108,6.785098893908224,11.047051555635962,0.6083085691188806,0.8005838750130867,8.76805174228701,0.655758535684931,6.619622074511152,0.7393226846281413,-0.6354580353341697,-0.22269946861965104,0.8172486862931088,0.7931784502013225,242.43846621350937,197.1833706,8.833593124402993,10.830788719628911,1.2260909651485554,6.204889491077787,0.7024196613648238,0.5728935954435627,
1442018,15999C80F3,96,100.49329859293849,38.89758777140471,22.61487166728127,-60.653329070182345,1.8154783461785755,8.570730495392576,9.94034734729286,18.305133951779162,0.8109358773052281,0.9120671097255224,10.710975097241327,0.7133941878277359,7.505854664570412,-0.8994261592430164,0.033514236612518206,-0.4357859337032763,0.8548345675548973,0.7783632530502598,505.2040974227089,526.8874310999998,17.081693245535632,9.261884736397427,0.5422111615789644,11.87062489579248,0.6949325646563121,1.2816640709361462,
1442019,15999C80F3,97,63.98196077806439,24.342483929763056,24.351244235730015,-99.63962542112463,-2.00439754289894,12.234208569277635,7.013628328553878,12.475273251773837,0.6652927863010881,0.8341682815988989,9.313821354114179,0.6740204577291643,6.880237927044349,0.567301842299641,-0.7622250558331289,-0.3117396092632707,0.7985067330030673,0.7861273798974426,279.73653223591043,235.03338269999998,9.964113702259525,10.503181532120028,1.0541009311985532,8.123989897347615,0.8153248889066138,0.7734789570668135,
1442020,15999C80F3,98,131.72095826593335,43.94229472662568,26.908607532304412,-29.26009831652559,2.6565593830719236,14.298697860179956,7.882393993955628,14.35762506642548,0.7238559145761286,0.9523222379396606,9.906060191659106,0.8969181856649816,4.3804254100092015,0.9778076804843172,0.048830875004570416,-0.20373435064359569,0.8736473933525954,0.7518211642757225,285.78093991719885,246.01454459999997,14.331545376374507,4.5610413766791496,0.3182518881877182,10.720359502580797,0.7480253678890251,2.3504192611350936,
1442021,15999C80F3,99,148.24572374830987,48.83055815862827,27.96921765241181,-12.076717551385894,4.135089403370723,15.094475413503305,11.792934951384089,22.543824289825483,0.7123177383160121,0.9657993510525759,15.822543955783587,0.9292565711186148,5.845401650677732,0.7262166220206931,0.10788051045428064,0.6789486087805009,0.8751664204935515,0.7370085424032795,727.6108962889723,815.4501740999997,21.292137395724595,5.869470705973589,0.2756637624906629,16.182660956233693,0.7600298953304298,2.757090335209268,
1442022,15999C80F3,100,27.198246116862677,16.734171329530433,26.301846606944824,-137.20793850321778,-0.1784032000039275,12.09092097142556,9.756882352431619,14.012394990213293,0.39768330273756,0.8357028730177289,12.856691139356187,0.8010865788093411,7.695353050354853,0.5922856879745519,-0.7721879042669518,-0.2300510906827535,0.7679324666747299,0.7258197135891515,434.202706601996,352.50910829999987,12.289397362816914,13.972746372748224,1.1369757165656058,11.273178177997803,0.9173092744243256,0.8067975956383542,
1442023,15999C80F3,101,2.6045380733579453,15.013165467052664,25.803330588828977,-161.46093018270236,2.6309994122571414,8.632524480966095,6.082021200509202,10.24184471988367,0.6127185084714323,0.7019741786210564,8.09414244873041,0.4334483708381355,7.2942663466685,-0.02985831767004208,-0.9701739367406456,-0.2405639485356703,0.8043409946016202,0.8092059830411962,205.7543246722884,176.27445179999995,8.155478897140227,10.747188278643346,1.317787516121453,7.177421605818863,0.8800735917955318,0.6678418038029285,
1442024,15999C80F3,102,22.173921462595207,31.52899169293785,25.528299525968198,-138.46506543422694,11.9269542503313,2.2619395500163786,6.094521620424884,10.826565708048983,0.11764068718408235,0.8717159544385945,10.902268593287607,0.8697810599686695,5.342237260962674,-0.5800796196134783,-0.5591288686548018,-0.5923533937995831,0.8315440772369312,0.8131350438116257,263.3456576167611,203.45698259999998,10.219042693628523,6.5379890584603215,0.6397848853823358,8.677357343108746,0.8491360299843933,1.327221147897155,
1442025,15999C80F3,103,7.321713581020241,24.356464315076536,27.58914183925146,-154.66387976665473,10.185352757019967,5.555195908992301,4.155355177476986,7.457691300620453,0.569025639134389,0.8715622175885478,6.132607076111503,0.8028198147295815,3.65639356820369,0.869027663968593,-0.35970424132966017,-0.3397113157178373,0.8551031781962914,0.8338054071887238,104.77289913611223,59.79360869999999,6.968952909774373,4.4732986956677125,0.6418896430471851,5.181360490785291,0.7434919646993343,1.158286276702989,
1442026,15999C80F3,104,25.65206079313592,28.08428460814063,27.45606231034844,-135.98012236516377,9.719557069033606,6.340197153829753,5.181135909368606,9.352484713735349,0.8022320423386714,0.8306614508534467,5.583548910125773,0.3608938851019517,5.207256161546066,0.0039097068327540365,-0.268665643754978,-0.9632255634368334,0.9174009787393184,0.8338304421215725,169.61978340829168,134.23188779999998,5.820560853226907,7.052349643807024,1.2116271647425891,9.443873614082644,1.6225023416509732,1.339110238582076,
1442027,15999C80F3,105,146.5147102133283,43.281765716443275,32.97178119690391,-15.235255549566958,3.026523439468475,21.99417588954892,6.561752983032677,12.570748906149635,0.8316780501753607,0.9193213824138085,6.980010869075907,0.7055170214532394,4.9466846664929935,-0.9702541729760809,0.06778182269513586,0.2324058182030449,0.8238936010458529,0.7039167852301662,167.733009019631,148.79696759999996,12.636667104476288,4.8529027298419365,0.3840334393332948,7.625728700967716,0.6034604407887308,1.5713747267331062,
